quarter;instytucja;fundusz;emitent;shares_no;source
4Q23;Pocztylion;PPK Pocztylion 2025 DFE;Text S.A.;25.248704663212436;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2025 DFE;Wirtualna Polska Holding S.A.;22.937335526315792;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2025 DFE;mBank S.A.;70.03256074766355;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;AB S.A.;1077.7734666666668;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;AMICA S.A.;1080.7545783132532;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Alior Bank S.A.;3249.224521875818;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Allegro.eu S.A.;33914.61575393848;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;AmRest Holdings SE;342.92894736842106;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Ambra S.A.;2645.093559322034;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Asseco Poland S.A.;2451.665800273598;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Auto Partner S.A.;5244.169556840078;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Bank Handlowy w Warszawie S.A.;2702.9795857988165;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Bank Millennium S.A.;16526.578096947935;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Bank Polska Kasa Opieki S.A.;6995.6383426504435;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Bank Polska Kasa Opieki S.A. - PEO1027 - 29.10.2027;1787.012298585991;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Benefit Systems S.A.;45.53482051282051;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;CCC S.A.;2066.5531393067363;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;CD Projekt S.A.;3311.5775652173916;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Comarch S.A.;1131.2119711538462;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Cyfrowy Polsat S.A.;12397.905109489053;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Develia S.A.;47054.07488986784;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Dino Polska S.A.;19520.706750596913;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Fabryki Mebli FORTE S.A.;2640.805701754386;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Ferro S.A.;1795.0143312101911;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Giełda Papierów Wartościowych w Warszawie S.A.;2196.069411764706;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Grenevia S.A.;878.5373134328358;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Grupa Kęty S.A.;528.8893020134229;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;ING Bank Śląski S.A.;1149.4726953125;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Inter Cars S.A.;608.9793377483444;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;KGHM Polska Miedź S.A.;4410.811817440913;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Kruk S.A.;1182.7001677148846;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;LPP S.A.;67.97448610253242;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Mangata Holding S.A.;600.4920855614973;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Onde S.A.;1208.675438596491;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Oponeo.pl S.A.;2025.0116089613036;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Orange Polska S.A.;30120.915233415228;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Orlen S.A.;22700.485496183206;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;PGE Polska Grupa Energetyczna S.A.;32801.24913574556;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Powszechna Kasa Oszczędności Bank Polski S.A.;35311.58624801272;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Powszechny Zakład Ubezpieczeń S.A.;23337.902686693462;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Poznańska Korporacja Budowlana Pekabex S.A.;3378.982110091743;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Santander Bank Polska S.A.;1549.14652919559;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Tauron Polska Energia S.A.;29195.44188537761;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Text S.A.;1673.4812607944732;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;VRG S.A.;20686.652941176468;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Wielton S.A.;1715.4189473684212;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;Wirtualna Polska Holding S.A.;1733.266200657895;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2030 DFE;mBank S.A.;308.14323364485983;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;AB S.A.;3010.6072000000004;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;AMICA S.A.;2784.6378313253012;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Alior Bank S.A.;4741.246004715745;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Allegro.eu S.A.;46702.35678919729;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;AmRest Holdings SE;1110.7703007518796;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Ambra S.A.;6814.001355932203;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Asseco Poland S.A.;3553.5606019151846;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Bank Handlowy w Warszawie S.A.;6456.558777120315;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Bank Millennium S.A.;39469.52124476361;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Bank Polska Kasa Opieki S.A.;9812.714172969416;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Bank Polska Kasa Opieki S.A. - PEO1027 - 29.10.2027;1392.1294311081879;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Benefit Systems S.A.;110.29545641025642;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Budimex S.A.;205.39726837060704;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;CCC S.A.;4935.170536298235;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;CD Projekt S.A.;4722.082869565218;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Comarch S.A.;2703.5966346153846;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Cyfrowy Polsat S.A.;16352.24493106245;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Develia S.A.;112373.0859030837;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Dino Polska S.A.;27358.944649446494;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Fabryki Mebli FORTE S.A.;6908.500438596491;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Ferro S.A.;5681.250318471338;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Giełda Papierów Wartościowych w Warszawie S.A.;5285.760470588235;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Grenevia S.A.;3114.44776119403;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Grupa Kęty S.A.;766.2884832214767;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;ING Bank Śląski S.A.;2744.4540234375;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Inter Cars S.A.;1454.3388245033113;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;KGHM Polska Miedź S.A.;6192.876609616951;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Kruk S.A.;1672.9179454926625;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;LPP S.A.;104.9606040765905;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Mangata Holding S.A.;1680.77935828877;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Onde S.A.;3414.309941520467;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Oponeo.pl S.A.;5215.057230142566;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Orange Polska S.A.;43579.64496314496;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Orlen S.A.;31753.890992366414;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;PGE Polska Grupa Energetyczna S.A.;47838.78658677114;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Powszechna Kasa Oszczędności Bank Polski S.A.;49508.05862480127;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Powszechny Zakład Ubezpieczeń S.A.;32761.996826740004;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Poznańska Korporacja Budowlana Pekabex S.A.;9322.964678899083;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Santander Bank Polska S.A.;2164.8073295222534;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Tauron Polska Energia S.A.;72939.68934118906;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Text S.A.;3996.3581174438687;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;VRG S.A.;54699.564705882345;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Wielton S.A.;5152.242105263158;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;Wirtualna Polska Holding S.A.;4242.413486842105;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2035 DFE;mBank S.A.;459.2134579439252;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;AB S.A.;3527.6202666666672;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;AMICA S.A.;3176.4612048192776;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Alior Bank S.A.;4645.180246266702;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Allegro.eu S.A.;45668.356189047256;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;AmRest Holdings SE;1368.716917293233;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Ambra S.A.;7770.651864406781;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Asseco Poland S.A.;3402.025034199727;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Auto Partner S.A.;12085.927552986514;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Bank Handlowy w Warszawie S.A.;6230.136390532544;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Bank Millennium S.A.;38087.32016756433;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Bank Polska Kasa Opieki S.A.;9465.334889838867;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Bank Polska Kasa Opieki S.A. - PEO1027 - 29.10.2027;930.3172640578755;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Benefit Systems S.A.;106.24791794871794;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;CCC S.A.;4761.885055591891;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;CD Projekt S.A.;4589.659913043478;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Comarch S.A.;2608.9861538461537;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Cyfrowy Polsat S.A.;15960.12895377129;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Develia S.A.;108438.25550660794;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Dino Polska S.A.;26370.42804428044;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Fabryki Mebli FORTE S.A.;8251.01052631579;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Ferro S.A.;6497.794267515923;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Giełda Papierów Wartościowych w Warszawie S.A.;5111.834117647059;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Grenevia S.A.;3320.3850746268663;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Grupa Kęty S.A.;722.2143758389262;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;ING Bank Śląski S.A.;2648.9160546875;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Inter Cars S.A.;1403.2566721854305;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;KGHM Polska Miedź S.A.;6011.444661776692;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Kruk S.A.;1608.1533962264152;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;LPP S.A.;102.96135453983942;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Mangata Holding S.A.;1991.0004278074869;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Onde S.A.;4079.280116959064;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Oponeo.pl S.A.;5947.5936863543775;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Orange Polska S.A.;43059.10810810811;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Orlen S.A.;30689.44106870229;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;PGE Polska Grupa Energetyczna S.A.;46788.793500806634;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Powszechna Kasa Oszczędności Bank Polski S.A.;47841.181240063604;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Powszechny Zakład Ubezpieczeń S.A.;31552.187433890413;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Poznańska Korporacja Budowlana Pekabex S.A.;10692.713302752294;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Santander Bank Polska S.A.;2090.8480808493264;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Tauron Polska Energia S.A.;70911.06320299946;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Text S.A.;3856.985492227979;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;VRG S.A.;62842.38529411764;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Wielton S.A.;6162.5442105263155;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;Wirtualna Polska Holding S.A.;4100.800246710527;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2040 DFE;mBank S.A.;443.20601869158884;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;AB S.A.;3069.268266666667;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;AMICA S.A.;2754.727590361446;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Alior Bank S.A.;3758.573225045847;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Allegro.eu S.A.;36210.056714178536;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;AmRest Holdings SE;1418.7067669172932;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Ambra S.A.;6740.722033898304;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Asseco Poland S.A.;2713.591655266758;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Auto Partner S.A.;9734.988439306358;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Bank Handlowy w Warszawie S.A.;5017.5190335305715;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Bank Millennium S.A.;30677.685218432074;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Bank Polska Kasa Opieki S.A.;7599.297402170337;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Bank Polska Kasa Opieki S.A. Seria A - PEO1027 - 29.10.2027;461.81216705031227;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Benefit Systems S.A.;84.99833333333333;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;CCC S.A.;3836.045454545455;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;CD Projekt S.A.;3702.827217391304;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Comarch S.A.;2100.9691346153845;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Cyfrowy Polsat S.A.;13261.566098945661;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Develia S.A.;87341.87885462555;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Dino Polska S.A.;21158.249403082267;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Fabryki Mebli FORTE S.A.;7186.850438596491;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Ferro S.A.;5622.996496815286;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Giełda Papierów Wartościowych w Warszawie S.A.;4118.255058823529;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Grenevia S.A.;2664.017910447761;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Grupa Kęty S.A.;584.9836241610739;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;ING Bank Śląski S.A.;2133.0109765625;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Inter Cars S.A.;1129.8169370860928;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;KGHM Polska Miedź S.A.;4838.184841075795;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Kruk S.A.;1293.2980922431864;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;LPP S.A.;82.96885855466337;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Mangata Holding S.A.;1734.6441711229947;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Onde S.A.;3567.381871345029;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Oponeo.pl S.A.;5158.8625254582485;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Orange Polska S.A.;34839.84520884521;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Orlen S.A.;24646.734351145038;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;PGE Polska Grupa Energetyczna S.A.;37619.392717215946;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Powszechna Kasa Oszczędności Bank Polski S.A.;38486.257352941175;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Powszechny Zakład Ubezpieczeń S.A.;25432.034694309288;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Poznańska Korporacja Budowlana Pekabex S.A.;9308.843577981652;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Santander Bank Polska S.A.;1684.0721927317272;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Tauron Polska Energia S.A.;57148.950187466515;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Text S.A.;3106.5953367875645;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;VRG S.A.;54669.50882352941;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Wielton S.A.;5285.885263157895;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;Wirtualna Polska Holding S.A.;3305.9709703947374;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2045 DFE;mBank S.A.;382.17764485981314;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;AB S.A.;2144.6101333333336;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;AMICA S.A.;1885.3384337349398;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Alior Bank S.A.;2558.751768404506;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Allegro.eu S.A.;21445.491372843208;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;AmRest Holdings SE;872.8195488721803;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Ambra S.A.;4612.601355932203;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Asseco Poland S.A.;1773.2678522571823;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Auto Partner S.A.;6201.510597302505;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Bank Millennium S.A.;19321.895870736083;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Bank Polska Kasa Opieki S.A.;4853.299177902006;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Bank Polska Kasa Opieki S.A. - PEO1027 - 29.10.2027;267.71719829003615;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Benefit Systems S.A.;53.629902564102565;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Budimex S.A.;167.32362619808305;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;CCC S.A.;2404.2122302158273;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;CD Projekt S.A.;2512.023652173913;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Comarch S.A.;1357.454375;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Cyfrowy Polsat S.A.;4322.325223033252;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Develia S.A.;55027.682819383255;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Dino Polska S.A.;13300.041675710874;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Fabryki Mebli FORTE S.A.;5085.661403508772;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Ferro S.A.;4069.8843949044585;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Giełda Papierów Wartościowych w Warszawie S.A.;2618.8903529411764;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Grenevia S.A.;1684.0328358208956;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Grupa Kęty S.A.;379.6383489932886;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;ING Bank Śląski S.A.;1362.673203125;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Inter Cars S.A.;718.1549172185431;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;KGHM Polska Miedź S.A.;3281.9020374898123;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Kruk S.A.;874.819496855346;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;LPP S.A.;52.980114268066714;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Mangata Holding S.A.;1254.8489839572192;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Onde S.A.;2475.995906432748;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Oponeo.pl S.A.;3530.223421588595;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Orange Polska S.A.;23725.035626535624;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Orlen S.A.;14938.829160305344;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;PGE Polska Grupa Energetyczna S.A.;25467.331182300066;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Powszechna Kasa Oszczędności Bank Polski S.A.;25228.279014308424;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Powszechny Zakład Ubezpieczeń S.A.;16347.448275862069;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Poznańska Korporacja Budowlana Pekabex S.A.;6575.398165137615;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Santander Bank Polska S.A.;1103.392098815843;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Tauron Polska Energia S.A.;38805.46063202999;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Text S.A.;1998.6840241796199;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;VRG S.A.;39000.99117647059;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Wielton S.A.;3789.88;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;Wirtualna Polska Holding S.A.;2198.994243421053;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2050 DFE;mBank S.A.;254.11813084112154;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2055 DFE;AB S.A.;1524.1944;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2055 DFE;AMICA S.A.;1348.949156626506;sztuki.xlsx
4Q23;Pocztylion;PPK Pocztylion 2055 DFE;Alior Bank S.A.;1837.2577940791198;sztuki.xlsx
